,0th pos,1st pos,2nd pos,3rd pos,4th pos,5th pos,6th pos,7th pos,8th pos,Move_Pos
6632,0,0,0,0,0,0,0,0,1,0
6633,2,0,0,0,0,0,0,0,1,2
6634,2,0,1,0,0,0,0,0,1,6
6635,2,0,1,0,0,0,2,0,1,3
6636,2,0,1,1,0,0,2,0,1,5
6637,2,0,1,1,0,2,2,0,1,4
6638,2,0,1,1,1,2,2,0,1,7
6639,2,0,1,1,1,2,2,2,1,1
6640,0,0,0,0,0,0,0,0,0,4
6641,0,0,0,0,1,0,0,0,0,0
6642,2,0,0,0,1,0,0,0,0,2
6643,2,0,1,0,1,0,0,0,0,6
6644,2,0,1,0,1,0,2,0,0,3
6645,2,0,1,1,1,0,2,0,0,5
6646,2,0,1,1,1,2,2,0,0,7
6647,2,0,1,1,1,2,2,1,0,1
6648,2,2,1,1,1,2,2,1,0,8
6649,0,0,0,0,0,0,0,0,0,4
6650,0,0,0,0,1,0,0,0,0,2
6651,0,0,2,0,1,0,0,0,0,0
6652,1,0,2,0,1,0,0,0,0,3
6653,1,0,2,2,1,0,0,0,0,8
6654,0,0,0,0,0,0,0,0,0,3
6655,0,0,0,1,0,0,0,0,0,0
6656,2,0,0,1,0,0,0,0,0,5
6657,2,0,0,1,0,1,0,0,0,4
6658,2,0,0,1,2,1,0,0,0,8
6659,2,0,0,1,2,1,0,0,1,1
6660,2,2,0,1,2,1,0,0,1,7
6661,2,2,0,1,2,1,0,1,1,2
6662,0,0,0,0,0,0,0,0,0,0
6663,1,0,0,0,0,0,0,0,0,4
6664,1,0,0,0,2,0,0,0,0,6
6665,1,0,0,0,2,0,1,0,0,3
6666,1,0,0,2,2,0,1,0,0,1
6667,1,1,0,2,2,0,1,0,0,2
6668,1,1,2,2,2,0,1,0,0,5
6669,1,1,2,2,2,1,1,0,0,7
6670,1,1,2,2,2,1,1,2,0,8
6671,0,0,0,0,0,0,0,0,0,0
6672,1,0,0,0,0,0,0,0,0,4
6673,1,0,0,0,2,0,0,0,0,2
6674,1,0,1,0,2,0,0,0,0,1
6675,1,2,1,0,2,0,0,0,0,7
6676,1,2,1,0,2,0,0,1,0,3
6677,1,2,1,2,2,0,0,1,0,5
6678,1,2,1,2,2,1,0,1,0,8
6679,1,2,1,2,2,1,0,1,2,6
6680,0,0,0,0,0,0,0,0,0,4
6681,0,0,0,0,1,0,0,0,0,0
6682,2,0,0,0,1,0,0,0,0,6
6683,2,0,0,0,1,0,1,0,0,2
6684,2,0,2,0,1,0,1,0,0,1
6685,2,1,2,0,1,0,1,0,0,7
6686,2,1,2,0,1,0,1,2,0,5
6687,2,1,2,0,1,1,1,2,0,3
6688,2,1,2,2,1,1,1,2,0,8
6689,0,0,0,0,0,0,0,0,0,4
6690,0,0,0,0,1,0,0,0,0,0
6691,2,0,0,0,1,0,0,0,0,2
6692,2,0,1,0,1,0,0,0,0,6
6693,2,0,1,0,1,0,2,0,0,3
6694,2,0,1,1,1,0,2,0,0,5
6695,2,0,1,1,1,2,2,0,0,7
6696,2,0,1,1,1,2,2,1,0,1
6697,2,2,1,1,1,2,2,1,0,8
6698,0,0,0,0,0,0,0,0,0,0
6699,1,0,0,0,0,0,0,0,0,4
6700,1,0,0,0,2,0,0,0,0,6
6701,1,0,0,0,2,0,1,0,0,3
6702,1,0,0,2,2,0,1,0,0,1
6703,1,1,0,2,2,0,1,0,0,2
6704,1,1,2,2,2,0,1,0,0,5
6705,1,1,2,2,2,1,1,0,0,8
6706,1,1,2,2,2,1,1,0,2,7
6707,0,0,0,0,0,0,0,0,0,0
6708,1,0,0,0,0,0,0,0,0,4
6709,1,0,0,0,2,0,0,0,0,6
6710,1,0,0,0,2,0,1,0,0,3
6711,1,0,0,2,2,0,1,0,0,5
6712,1,0,0,2,2,1,1,0,0,7
6713,1,0,0,2,2,1,1,2,0,1
6714,1,1,0,2,2,1,1,2,0,2
6715,1,1,2,2,2,1,1,2,0,8
6716,0,0,0,0,0,0,0,0,0,2
6717,0,0,1,0,0,0,0,0,0,4
6718,0,0,1,0,2,0,0,0,0,0
6719,1,0,1,0,2,0,0,0,0,1
6720,1,2,1,0,2,0,0,0,0,3
6721,1,2,1,1,2,0,0,0,0,6
6722,1,2,1,1,2,0,2,0,0,7
6723,1,2,1,1,2,0,2,1,0,8
6724,1,2,1,1,2,0,2,1,2,5
6725,0,0,0,0,0,0,0,0,0,4
6726,0,0,0,0,1,0,0,0,0,0
6727,2,0,0,0,1,0,0,0,0,1
6728,2,1,0,0,1,0,0,0,0,7
6729,2,1,0,0,1,0,0,2,0,3
6730,2,1,0,1,1,0,0,2,0,5
6731,2,1,0,1,1,2,0,2,0,6
6732,2,1,0,1,1,2,1,2,0,2
6733,2,1,2,1,1,2,1,2,0,8
6734,0,0,0,0,0,0,0,0,0,6
6735,0,0,0,0,0,0,1,0,0,4
6736,0,0,0,0,2,0,1,0,0,8
6737,0,0,0,0,2,0,1,0,1,3
6738,0,0,0,2,2,0,1,0,1,5
6739,0,0,0,2,2,1,1,0,1,7
6740,0,0,0,2,2,1,1,2,1,1
6741,0,1,0,2,2,1,1,2,1,2
6742,0,1,2,2,2,1,1,2,1,0
6743,0,0,0,0,0,0,0,0,0,4
6744,0,0,0,0,1,0,0,0,0,0
6745,2,0,0,0,1,0,0,0,0,3
6746,2,0,0,1,1,0,0,0,0,5
6747,2,0,0,1,1,2,0,0,0,2
6748,2,0,1,1,1,2,0,0,0,6
6749,2,0,1,1,1,2,2,0,0,7
6750,2,0,1,1,1,2,2,1,0,1
6751,2,2,1,1,1,2,2,1,0,8
6752,0,0,0,0,0,0,0,0,0,1
6753,0,1,0,0,0,0,0,0,0,4
6754,0,1,0,0,2,0,0,0,0,0
6755,1,1,0,0,2,0,0,0,0,2
6756,1,1,2,0,2,0,0,0,0,6
6757,1,1,2,0,2,0,1,0,0,3
6758,1,1,2,2,2,0,1,0,0,5
6759,1,1,2,2,2,1,1,0,0,8
6760,1,1,2,2,2,1,1,0,2,7
6761,0,0,0,0,0,0,0,0,0,4
6762,0,0,0,0,1,0,0,0,0,0
6763,2,0,0,0,1,0,0,0,0,2
6764,2,0,1,0,1,0,0,0,0,6
6765,2,0,1,0,1,0,2,0,0,3
6766,2,0,1,1,1,0,2,0,0,5
6767,2,0,1,1,1,2,2,0,0,7
6768,2,0,1,1,1,2,2,1,0,1
6769,2,2,1,1,1,2,2,1,0,8
6770,0,0,0,0,0,0,0,0,0,0
6771,1,0,0,0,0,0,0,0,0,4
6772,1,0,0,0,2,0,0,0,0,2
6773,1,0,1,0,2,0,0,0,0,1
6774,1,2,1,0,2,0,0,0,0,3
6775,1,2,1,1,2,0,0,0,0,6
6776,1,2,1,1,2,0,2,0,0,7
6777,1,2,1,1,2,0,2,1,0,5
6778,1,2,1,1,2,2,2,1,0,8
6779,0,0,0,0,0,0,0,0,0,0
6780,1,0,0,0,0,0,0,0,0,4
6781,1,0,0,0,2,0,0,0,0,2
6782,1,0,1,0,2,0,0,0,0,1
6783,1,2,1,0,2,0,0,0,0,3
6784,1,2,1,1,2,0,0,0,0,6
6785,1,2,1,1,2,0,2,0,0,7
6786,1,2,1,1,2,0,2,1,0,5
6787,1,2,1,1,2,2,2,1,0,8
6788,0,0,0,0,0,0,0,0,0,4
6789,0,0,0,0,1,0,0,0,0,0
6790,2,0,0,0,1,0,0,0,0,6
6791,2,0,0,0,1,0,1,0,0,2
6792,2,0,2,0,1,0,1,0,0,1
6793,2,1,2,0,1,0,1,0,0,7
6794,2,1,2,0,1,0,1,2,0,5
6795,2,1,2,0,1,1,1,2,0,3
6796,2,1,2,2,1,1,1,2,0,8
6797,0,0,0,0,0,0,0,0,0,7
6798,0,0,0,0,0,0,0,1,0,0
6799,2,0,0,0,0,0,0,1,0,4
6800,2,0,0,0,1,0,0,1,0,6
6801,2,0,0,0,1,0,2,1,0,3
6802,2,0,0,1,1,0,2,1,0,1
6803,2,2,0,1,1,0,2,1,0,2
6804,2,2,1,1,1,0,2,1,0,5
6805,2,2,1,1,1,2,2,1,0,8
6806,0,0,0,0,0,0,0,0,0,6
6807,0,0,0,0,0,0,1,0,0,0
6808,2,0,0,0,0,0,1,0,0,4
6809,2,0,0,0,1,0,1,0,0,2
6810,2,0,2,0,1,0,1,0,0,1
6811,2,1,2,0,1,0,1,0,0,7
6812,2,1,2,0,1,0,1,2,0,5
6813,2,1,2,0,1,1,1,2,0,3
6814,2,1,2,2,1,1,1,2,0,8
6815,0,0,0,0,0,0,0,0,0,0
6816,1,0,0,0,0,0,0,0,0,4
6817,1,0,0,0,2,0,0,0,0,6
6818,1,0,0,0,2,0,1,0,0,3
6819,1,0,0,2,2,0,1,0,0,5
6820,1,0,0,2,2,1,1,0,0,1
6821,1,2,0,2,2,1,1,0,0,7
6822,1,2,0,2,2,1,1,1,0,8
6823,1,2,0,2,2,1,1,1,2,2
6824,0,0,0,0,0,0,0,0,0,5
6825,0,0,0,0,0,1,0,0,0,0
6826,2,0,0,0,0,1,0,0,0,1
6827,2,1,0,0,0,1,0,0,0,4
6828,2,1,0,0,2,1,0,0,0,8
6829,2,1,0,0,2,1,0,0,1,6
6830,2,1,0,0,2,1,2,0,1,3
6831,2,1,0,1,2,1,2,0,1,2
6832,0,0,0,0,0,0,0,0,0,4
6833,0,0,0,0,1,0,0,0,0,0
6834,2,0,0,0,1,0,0,0,0,1
6835,2,1,0,0,1,0,0,0,0,7
6836,2,1,0,0,1,0,0,2,0,3
6837,2,1,0,1,1,0,0,2,0,5
6838,2,1,0,1,1,2,0,2,0,6
6839,2,1,0,1,1,2,1,2,0,2
6840,2,1,2,1,1,2,1,2,0,8
6841,0,0,0,0,0,0,0,0,0,2
6842,0,0,1,0,0,0,0,0,0,0
6843,2,0,1,0,0,0,0,0,0,3
6844,2,0,1,1,0,0,0,0,0,4
6845,2,0,1,1,2,0,0,0,0,8
6846,2,0,1,1,2,0,0,0,1,7
6847,2,0,1,1,2,0,0,2,1,1
6848,2,1,1,1,2,0,0,2,1,5
6849,2,1,1,1,2,2,0,2,1,6
6850,0,0,0,0,0,0,0,0,0,0
6851,1,0,0,0,0,0,0,0,0,4
6852,1,0,0,0,2,0,0,0,0,2
6853,1,0,1,0,2,0,0,0,0,1
6854,1,2,1,0,2,0,0,0,0,7
6855,1,2,1,0,2,0,0,1,0,5
6856,1,2,1,0,2,2,0,1,0,3
6857,1,2,1,1,2,2,0,1,0,6
6858,1,2,1,1,2,2,2,1,0,8
6859,0,0,0,0,0,0,0,0,0,0
6860,1,0,0,0,0,0,0,0,0,4
6861,1,0,0,0,2,0,0,0,0,6
6862,1,0,0,0,2,0,1,0,0,3
6863,1,0,0,2,2,0,1,0,0,7
6864,1,0,0,2,2,0,1,1,0,5
6865,0,0,0,0,0,0,0,0,0,4
6866,0,0,0,0,1,0,0,0,0,0
6867,2,0,0,0,1,0,0,0,0,3
6868,2,0,0,1,1,0,0,0,0,5
6869,2,0,0,1,1,2,0,0,0,2
6870,2,0,1,1,1,2,0,0,0,6
6871,2,0,1,1,1,2,2,0,0,7
6872,2,0,1,1,1,2,2,1,0,1
6873,2,2,1,1,1,2,2,1,0,8
6874,0,0,0,0,0,0,0,0,0,0
6875,1,0,0,0,0,0,0,0,0,4
6876,1,0,0,0,2,0,0,0,0,2
6877,1,0,1,0,2,0,0,0,0,1
6878,1,2,1,0,2,0,0,0,0,3
6879,1,2,1,1,2,0,0,0,0,6
6880,1,2,1,1,2,0,2,0,0,7
6881,1,2,1,1,2,0,2,1,0,5
6882,1,2,1,1,2,2,2,1,0,8
6883,0,0,0,0,0,0,0,0,0,0
6884,1,0,0,0,0,0,0,0,0,4
6885,1,0,0,0,2,0,0,0,0,2
6886,1,0,1,0,2,0,0,0,0,1
6887,1,2,1,0,2,0,0,0,0,3
6888,1,2,1,1,2,0,0,0,0,6
6889,1,2,1,1,2,0,2,0,0,7
6890,1,2,1,1,2,0,2,1,0,8
6891,1,2,1,1,2,0,2,1,2,5
6892,0,0,0,0,0,0,0,0,0,1
6893,0,1,0,0,0,0,0,0,0,4
6894,0,1,0,0,2,0,0,0,0,0
6895,1,1,0,0,2,0,0,0,0,2
6896,1,1,2,0,2,0,0,0,0,6
6897,1,1,2,0,2,0,1,0,0,3
6898,1,1,2,2,2,0,1,0,0,5
6899,1,1,2,2,2,1,1,0,0,7
6900,1,1,2,2,2,1,1,2,0,8
6901,0,0,0,0,0,0,0,0,0,6
6902,0,0,0,0,0,0,1,0,0,0
6903,2,0,0,0,0,0,1,0,0,2
6904,2,0,1,0,0,0,1,0,0,4
6905,2,0,1,0,2,0,1,0,0,8
6906,2,0,1,0,2,0,1,0,1,7
6907,2,0,1,0,2,0,1,2,1,1
6908,2,1,1,0,2,0,1,2,1,5
6909,2,1,1,0,2,2,1,2,1,3
6910,0,0,0,0,0,0,0,0,0,4
6911,0,0,0,0,1,0,0,0,0,0
6912,2,0,0,0,1,0,0,0,0,2
6913,2,0,1,0,1,0,0,0,0,6
6914,2,0,1,0,1,0,2,0,0,3
6915,2,0,1,1,1,0,2,0,0,5
6916,2,0,1,1,1,2,2,0,0,1
6917,2,1,1,1,1,2,2,0,0,7
6918,2,1,1,1,1,2,2,2,0,8
6919,0,0,0,0,0,0,0,0,0,6
6920,0,0,0,0,0,0,1,0,0,0
6921,2,0,0,0,0,0,1,0,0,4
6922,2,0,0,0,1,0,1,0,0,2
6923,2,0,2,0,1,0,1,0,0,1
6924,2,1,2,0,1,0,1,0,0,7
6925,2,1,2,0,1,0,1,2,0,3
6926,2,1,2,1,1,0,1,2,0,5
6927,2,1,2,1,1,2,1,2,0,8
6928,0,0,0,0,0,0,0,0,0,4
6929,0,0,0,0,1,0,0,0,0,0
6930,2,0,0,0,1,0,0,0,0,2
6931,2,0,1,0,1,0,0,0,0,6
6932,2,0,1,0,1,0,2,0,0,3
6933,2,0,1,1,1,0,2,0,0,5
6934,2,0,1,1,1,2,2,0,0,7
6935,2,0,1,1,1,2,2,1,0,1
6936,2,2,1,1,1,2,2,1,0,8
6937,0,0,0,0,0,0,0,0,0,0
6938,1,0,0,0,0,0,0,0,0,4
6939,1,0,0,0,2,0,0,0,0,2
6940,1,0,1,0,2,0,0,0,0,1
6941,1,2,1,0,2,0,0,0,0,3
6942,1,2,1,1,2,0,0,0,0,6
6943,1,2,1,1,2,0,2,0,0,7
6944,1,2,1,1,2,0,2,1,0,8
6945,1,2,1,1,2,0,2,1,2,5
6946,0,0,0,0,0,0,0,0,0,0
6947,1,0,0,0,0,0,0,0,0,4
6948,1,0,0,0,2,0,0,0,0,6
6949,1,0,0,0,2,0,1,0,0,3
6950,1,0,0,2,2,0,1,0,0,5
6951,1,0,0,2,2,1,1,0,0,7
6952,1,0,0,2,2,1,1,2,0,1
6953,1,1,0,2,2,1,1,2,0,2
6954,1,1,2,2,2,1,1,2,0,8
6955,0,0,0,0,0,0,0,0,0,2
6956,0,0,1,0,0,0,0,0,0,0
6957,2,0,1,0,0,0,0,0,0,8
6958,2,0,1,0,0,0,0,0,1,6
6959,2,0,1,0,0,0,2,0,1,3
6960,2,0,1,1,0,0,2,0,1,5
6961,2,0,1,1,0,2,2,0,1,1
6962,2,1,1,1,0,2,2,0,1,7
6963,2,1,1,1,0,2,2,2,1,4
6964,0,0,0,0,0,0,0,0,0,1
6965,0,1,0,0,0,0,0,0,0,4
6966,0,1,0,0,2,0,0,0,0,6
6967,0,1,0,0,2,0,1,0,0,0
6968,2,1,0,0,2,0,1,0,0,8
6969,2,1,0,0,2,0,1,0,1,5
6970,2,1,0,0,2,2,1,0,1,3
6971,2,1,0,1,2,2,1,0,1,7
6972,2,1,0,1,2,2,1,2,1,2
6973,0,0,0,0,0,0,0,0,0,4
6974,0,0,0,0,1,0,0,0,0,0
6975,2,0,0,0,1,0,0,0,0,2
6976,2,0,1,0,1,0,0,0,0,6
6977,2,0,1,0,1,0,2,0,0,3
6978,2,0,1,1,1,0,2,0,0,5
6979,2,0,1,1,1,2,2,0,0,1
6980,2,1,1,1,1,2,2,0,0,7
6981,2,1,1,1,1,2,2,2,0,8
6982,0,0,0,0,0,0,0,0,0,0
6983,1,0,0,0,0,0,0,0,0,4
6984,1,0,0,0,2,0,0,0,0,2
6985,1,0,1,0,2,0,0,0,0,1
6986,1,2,1,0,2,0,0,0,0,3
6987,1,2,1,1,2,0,0,0,0,6
6988,1,2,1,1,2,0,2,0,0,7
6989,1,2,1,1,2,0,2,1,0,5
6990,1,2,1,1,2,2,2,1,0,8
6991,0,0,0,0,0,0,0,0,0,4
6992,0,0,0,0,1,0,0,0,0,0
6993,2,0,0,0,1,0,0,0,0,3
6994,2,0,0,1,1,0,0,0,0,5
6995,2,0,0,1,1,2,0,0,0,2
6996,2,0,1,1,1,2,0,0,0,6
6997,2,0,1,1,1,2,2,0,0,7
6998,2,0,1,1,1,2,2,1,0,1
6999,2,2,1,1,1,2,2,1,0,8
7000,0,0,0,0,0,0,0,0,0,0
7001,1,0,0,0,0,0,0,0,0,4
7002,1,0,0,0,2,0,0,0,0,6
7003,1,0,0,0,2,0,1,0,0,3
7004,1,0,0,2,2,0,1,0,0,1
7005,1,1,0,2,2,0,1,0,0,2
7006,1,1,2,2,2,0,1,0,0,5
7007,1,1,2,2,2,1,1,0,0,8
7008,1,1,2,2,2,1,1,0,2,7
7009,0,0,0,0,0,0,0,0,0,0
7010,1,0,0,0,0,0,0,0,0,4
7011,1,0,0,0,2,0,0,0,0,6
7012,1,0,0,0,2,0,1,0,0,3
7013,1,0,0,2,2,0,1,0,0,1
7014,1,1,0,2,2,0,1,0,0,2
7015,1,1,2,2,2,0,1,0,0,5
7016,1,1,2,2,2,1,1,0,0,7
7017,1,1,2,2,2,1,1,2,0,8
7018,0,0,0,0,0,0,0,0,0,2
7019,0,0,1,0,0,0,0,0,0,4
7020,0,0,1,0,2,0,0,0,0,0
7021,1,0,1,0,2,0,0,0,0,1
7022,1,2,1,0,2,0,0,0,0,7
7023,1,2,1,0,2,0,0,1,0,3
7024,1,2,1,2,2,0,0,1,0,5
7025,1,2,1,2,2,1,0,1,0,8
7026,1,2,1,2,2,1,0,1,2,6
7027,0,0,0,0,0,0,0,0,0,3
7028,0,0,0,1,0,0,0,0,0,0
7029,2,0,0,1,0,0,0,0,0,2
7030,2,0,1,1,0,0,0,0,0,4
7031,2,0,1,1,2,0,0,0,0,8
7032,2,0,1,1,2,0,0,0,1,7
7033,2,0,1,1,2,0,0,2,1,1
7034,2,1,1,1,2,0,0,2,1,5
7035,2,1,1,1,2,2,0,2,1,6
7036,0,0,0,0,0,0,0,0,0,0
7037,1,0,0,0,0,0,0,0,0,4
7038,1,0,0,0,2,0,0,0,0,5
7039,1,0,0,0,2,1,0,0,0,6
7040,1,0,0,0,2,1,2,0,0,2
7041,1,0,1,0,2,1,2,0,0,1
7042,1,2,1,0,2,1,2,0,0,7
7043,1,2,1,0,2,1,2,1,0,8
7044,1,2,1,0,2,1,2,1,2,3
7045,0,0,0,0,0,0,0,0,0,0
7046,1,0,0,0,0,0,0,0,0,4
7047,1,0,0,0,2,0,0,0,0,3
7048,1,0,0,1,2,0,0,0,0,6
7049,1,0,0,1,2,0,2,0,0,2
7050,1,0,1,1,2,0,2,0,0,1
7051,1,2,1,1,2,0,2,0,0,7
7052,1,2,1,1,2,0,2,1,0,8
7053,1,2,1,1,2,0,2,1,2,5
7054,0,0,0,0,0,0,0,0,0,6
7055,0,0,0,0,0,0,1,0,0,4
7056,0,0,0,0,2,0,1,0,0,8
7057,0,0,0,0,2,0,1,0,1,3
7058,0,0,0,2,2,0,1,0,1,5
7059,0,0,0,2,2,1,1,0,1,7
7060,0,0,0,2,2,1,1,2,1,1
7061,0,1,0,2,2,1,1,2,1,2
7062,0,1,2,2,2,1,1,2,1,0
7063,0,0,0,0,0,0,0,0,0,4
7064,0,0,0,0,1,0,0,0,0,0
7065,2,0,0,0,1,0,0,0,0,3
7066,2,0,0,1,1,0,0,0,0,5
7067,2,0,0,1,1,2,0,0,0,1
7068,2,1,0,1,1,2,0,0,0,7
7069,2,1,0,1,1,2,0,2,0,2
7070,2,1,1,1,1,2,0,2,0,6
7071,2,1,1,1,1,2,2,2,0,8
7072,0,0,0,0,0,0,0,0,0,6
7073,0,0,0,0,0,0,1,0,0,0
7074,2,0,0,0,0,0,1,0,0,1
7075,2,1,0,0,0,0,1,0,0,4
7076,2,1,0,0,2,0,1,0,0,8
7077,2,1,0,0,2,0,1,0,1,5
7078,2,1,0,0,2,2,1,0,1,3
7079,2,1,0,1,2,2,1,0,1,7
7080,2,1,0,1,2,2,1,2,1,2
7081,0,0,0,0,0,0,0,0,0,4
7082,0,0,0,0,1,0,0,0,0,0
7083,2,0,0,0,1,0,0,0,0,6
7084,2,0,0,0,1,0,1,0,0,2
7085,2,0,2,0,1,0,1,0,0,1
7086,2,1,2,0,1,0,1,0,0,7
7087,2,1,2,0,1,0,1,2,0,5
7088,2,1,2,0,1,1,1,2,0,3
7089,2,1,2,2,1,1,1,2,0,8
7090,0,0,0,0,0,0,0,0,0,4
7091,0,0,0,0,1,0,0,0,0,0
7092,2,0,0,0,1,0,0,0,0,6
7093,2,0,0,0,1,0,1,0,0,2
7094,2,0,2,0,1,0,1,0,0,1
7095,2,1,2,0,1,0,1,0,0,7
7096,2,1,2,0,1,0,1,2,0,3
7097,2,1,2,1,1,0,1,2,0,5
7098,2,1,2,1,1,2,1,2,0,8
7099,0,0,0,0,0,0,0,0,0,4
7100,0,0,0,0,1,0,0,0,0,0
7101,2,0,0,0,1,0,0,0,0,2
7102,2,0,1,0,1,0,0,0,0,6
7103,2,0,1,0,1,0,2,0,0,3
7104,2,0,1,1,1,0,2,0,0,5
7105,2,0,1,1,1,2,2,0,0,1
7106,2,1,1,1,1,2,2,0,0,7
7107,2,1,1,1,1,2,2,2,0,8
7108,0,0,0,0,0,0,0,0,0,0
7109,1,0,0,0,0,0,0,0,0,4
7110,1,0,0,0,2,0,0,0,0,2
7111,1,0,1,0,2,0,0,0,0,1
7112,1,2,1,0,2,0,0,0,0,3
7113,1,2,1,1,2,0,0,0,0,6
7114,1,2,1,1,2,0,2,0,0,7
7115,1,2,1,1,2,0,2,1,0,5
7116,1,2,1,1,2,2,2,1,0,8
7117,0,0,0,0,0,0,0,0,0,0
7118,1,0,0,0,0,0,0,0,0,4
7119,1,0,0,0,2,0,0,0,0,2
7120,1,0,1,0,2,0,0,0,0,1
7121,1,2,1,0,2,0,0,0,0,3
7122,1,2,1,1,2,0,0,0,0,6
7123,1,2,1,1,2,0,2,0,0,7
7124,1,2,1,1,2,0,2,1,0,8
7125,1,2,1,1,2,0,2,1,2,5
7126,0,0,0,0,0,0,0,0,0,0
7127,1,0,0,0,0,0,0,0,0,4
7128,1,0,0,0,2,0,0,0,0,3
7129,1,0,0,1,2,0,0,0,0,6
7130,1,0,0,1,2,0,2,0,0,2
7131,1,0,1,1,2,0,2,0,0,1
7132,1,2,1,1,2,0,2,0,0,7
7133,1,2,1,1,2,0,2,1,0,8
7134,1,2,1,1,2,0,2,1,2,5
7135,0,0,0,0,0,0,0,0,0,8
7136,0,0,0,0,0,0,0,0,1,0
7137,2,0,0,0,0,0,0,0,1,3
7138,2,0,0,1,0,0,0,0,1,2
7139,2,0,2,1,0,0,0,0,1,1
7140,2,1,2,1,0,0,0,0,1,4
7141,2,1,2,1,2,0,0,0,1,6
7142,2,1,2,1,2,0,1,0,1,7
7143,2,1,2,1,2,0,1,2,1,5
7144,0,0,0,0,0,0,0,0,0,2
7145,0,0,1,0,0,0,0,0,0,0
7146,2,0,1,0,0,0,0,0,0,6
7147,2,0,1,0,0,0,1,0,0,4
7148,2,0,1,0,2,0,1,0,0,8
7149,2,0,1,0,2,0,1,0,1,5
7150,2,0,1,0,2,2,1,0,1,3
7151,2,0,1,1,2,2,1,0,1,7
7152,2,0,1,1,2,2,1,2,1,1
7153,0,0,0,0,0,0,0,0,0,4
7154,0,0,0,0,1,0,0,0,0,0
7155,2,0,0,0,1,0,0,0,0,1
7156,2,1,0,0,1,0,0,0,0,7
7157,2,1,0,0,1,0,0,2,0,3
7158,2,1,0,1,1,0,0,2,0,5
7159,2,1,0,1,1,2,0,2,0,2
7160,2,1,1,1,1,2,0,2,0,6
7161,2,1,1,1,1,2,2,2,0,8
7162,0,0,0,0,0,0,0,0,0,0
7163,1,0,0,0,0,0,0,0,0,4
7164,1,0,0,0,2,0,0,0,0,5
7165,1,0,0,0,2,1,0,0,0,6
7166,1,0,0,0,2,1,2,0,0,2
7167,1,0,1,0,2,1,2,0,0,1
7168,1,2,1,0,2,1,2,0,0,7
7169,1,2,1,0,2,1,2,1,0,8
7170,1,2,1,0,2,1,2,1,2,3
7171,0,0,0,0,0,0,0,0,0,4
7172,0,0,0,0,1,0,0,0,0,0
7173,2,0,0,0,1,0,0,0,0,1
7174,2,1,0,0,1,0,0,0,0,7
7175,2,1,0,0,1,0,0,2,0,3
7176,2,1,0,1,1,0,0,2,0,5
7177,2,1,0,1,1,2,0,2,0,6
7178,2,1,0,1,1,2,1,2,0,2
7179,2,1,2,1,1,2,1,2,0,8
7180,0,0,0,0,0,0,0,0,0,4
7181,0,0,0,0,1,0,0,0,0,0
7182,2,0,0,0,1,0,0,0,0,3
7183,2,0,0,1,1,0,0,0,0,5
7184,2,0,0,1,1,2,0,0,0,1
7185,2,1,0,1,1,2,0,0,0,7
7186,2,1,0,1,1,2,0,2,0,6
7187,2,1,0,1,1,2,1,2,0,2
7188,2,1,2,1,1,2,1,2,0,8
7189,0,0,0,0,0,0,0,0,0,0
7190,1,0,0,0,0,0,0,0,0,4
7191,1,0,0,0,2,0,0,0,0,1
7192,1,1,0,0,2,0,0,0,0,2
7193,1,1,2,0,2,0,0,0,0,6
7194,1,1,2,0,2,0,1,0,0,3
7195,1,1,2,2,2,0,1,0,0,5
7196,1,1,2,2,2,1,1,0,0,8
7197,1,1,2,2,2,1,1,0,2,7
7198,0,0,0,0,0,0,0,0,0,0
7199,1,0,0,0,0,0,0,0,0,4
7200,1,0,0,0,2,0,0,0,0,2
7201,1,0,1,0,2,0,0,0,0,1
7202,1,2,1,0,2,0,0,0,0,3
7203,1,2,1,1,2,0,0,0,0,6
7204,1,2,1,1,2,0,2,0,0,7
7205,1,2,1,1,2,0,2,1,0,8
7206,1,2,1,1,2,0,2,1,2,5
7207,0,0,0,0,0,0,0,0,0,8
7208,0,0,0,0,0,0,0,0,1,0
7209,2,0,0,0,0,0,0,0,1,4
7210,2,0,0,0,1,0,0,0,1,2
7211,2,0,2,0,1,0,0,0,1,1
7212,2,1,2,0,1,0,0,0,1,3
7213,2,1,2,2,1,0,0,0,1,6
7214,2,1,2,2,1,0,1,0,1,7
7215,2,1,2,2,1,0,1,2,1,5
7216,0,0,0,0,0,0,0,0,0,4
7217,0,0,0,0,1,0,0,0,0,0
7218,2,0,0,0,1,0,0,0,0,5
7219,2,0,0,0,1,1,0,0,0,2
7220,2,0,2,0,1,1,0,0,0,1
7221,2,1,2,0,1,1,0,0,0,3
7222,2,1,2,2,1,1,0,0,0,6
7223,2,1,2,2,1,1,1,0,0,7
7224,2,1,2,2,1,1,1,2,0,8
7225,0,0,0,0,0,0,0,0,0,6
7226,0,0,0,0,0,0,1,0,0,0
7227,2,0,0,0,0,0,1,0,0,2
7228,2,0,1,0,0,0,1,0,0,4
7229,2,0,1,0,2,0,1,0,0,8
7230,2,0,1,0,2,0,1,0,1,5
7231,2,0,1,0,2,2,1,0,1,3
7232,2,0,1,1,2,2,1,0,1,7
7233,2,0,1,1,2,2,1,2,1,1
7234,0,0,0,0,0,0,0,0,0,4
7235,0,0,0,0,1,0,0,0,0,0
7236,2,0,0,0,1,0,0,0,0,6
7237,2,0,0,0,1,0,1,0,0,2
